ID	Batch	Biosample	Accession	Ring	Tissue	Age	Sex	CoverageFile	Total_Sequences	Unique_Reads_Mapped	MappingRate	Total_Cytosines	CpG_Methylation_Rate	CHG_Methylation_Rate	CHH_Methylation_Rate	NumberRawCpGs	Number10XCpGs	Family
B2X7639_BL_CHK_F__SRR22581291	Saarland_Second	B2X7639_BL_CHK_F	SRR22581291	B2X7639	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7639_BL_CHK_F__SRR22581291.cov.gz	20325168	8889640	43.70%	394340307	54.00%	1.70%	0.70%	1160024	603849	NA
B2X7642_BL_ADL_M__SRR22581286	Saarland_Second	B2X7642_BL_ADL_M	SRR22581286	B2X7642	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7642_BL_ADL_M__SRR22581286.cov.gz	4806149	2174723	45.20%	95221800	50.10%	1.70%	0.70%	533631	183676	NA
B2X7828_BL_ADL_M__SRR22581126	Saarland_Second	B2X7828_BL_ADL_M	SRR22581126	B2X7828	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7828_BL_ADL_M__SRR22581126.cov.gz	5789787	2509231	43.30%	113270998	49.20%	1.60%	0.70%	884077	231307	NA
B2X7833_BL_ADL_F__SRR22581117	Saarland_Second	B2X7833_BL_ADL_F	SRR22581117	B2X7833	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7833_BL_ADL_F__SRR22581117.cov.gz	23683701	10763307	45.40%	485666270	52.30%	1.70%	0.70%	1046077	621777	NA
B2X7889_BL_ADL_M__SRR22581238	Saarland_Second	B2X7889_BL_ADL_M	SRR22581238	B2X7889	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7889_BL_ADL_M__SRR22581238.cov.gz	64834926	29853665	46.00%	1367598263	51.50%	1.50%	0.70%	1921869	1394197	NA
B2X7890_BL_ADL_F__SRR22581250	Saarland_Second	B2X7890_BL_ADL_F	SRR22581250	B2X7890	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7890_BL_ADL_F__SRR22581250.cov.gz	21285066	9328764	43.80%	422368654	53.20%	1.50%	0.70%	1196566	659211	NA
B3Y5518_BL_ADL_F__SRR22581205	Saarland_Second	B3Y5518_BL_ADL_F	SRR22581205	B3Y5518	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y5518_BL_ADL_F__SRR22581205.cov.gz	16228056	7388820	45.50%	333780842	54.30%	1.50%	0.70%	988395	556395	NA
B3Y5802_BL_CHK_F__SRR22581139	Saarland_Second	B3Y5802_BL_CHK_F	SRR22581139	B3Y5802	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y5802_BL_CHK_F__SRR22581139.cov.gz	85445738	39252787	45.90%	1810750554	57.30%	1.50%	0.70%	2046130	1505336	NA
B3Y5804_BL_CHK_M__SRR22581211	Saarland_Second	B3Y5804_BL_CHK_M	SRR22581211	B3Y5804	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y5804_BL_CHK_M__SRR22581211.cov.gz	8295409	3600161	43.40%	157036798	53.20%	1.60%	0.70%	721181	294672	NA
B3Y5820_BL_ADL_M__SRR22581176	Saarland_Second	B3Y5820_BL_ADL_M	SRR22581176	B3Y5820	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y5820_BL_ADL_M__SRR22581176.cov.gz	68322982	30729357	45.00%	1428776602	47.90%	1.40%	0.70%	2083998	1447125	NA
B3Y5820_BL_CHK_M__SRR22581298	Saarland_Second	B3Y5820_BL_CHK_M	SRR22581298	B3Y5820	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y5820_BL_CHK_M__SRR22581298.cov.gz	7497274	3342878	44.60%	146639799	52.60%	1.70%	0.70%	934311	279498	NA
B3Y5931_BL_CHK_F__SRR22581289	Saarland_Second	B3Y5931_BL_CHK_F	SRR22581289	B3Y5931	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y5931_BL_CHK_F__SRR22581289.cov.gz	69877092	30164120	43.20%	1328779191	51.10%	1.70%	0.70%	1846613	1232163	NA
B3Y5976_BL_CHK_M__SRR22581287	Saarland_Second	B3Y5976_BL_CHK_M	SRR22581287	B3Y5976	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y5976_BL_CHK_M__SRR22581287.cov.gz	2192328	920738	42.00%	40597865	52.70%	1.70%	0.70%	436045	92598	NA
B3Y5977_BL_CHK_M__SRR22581275	Saarland_Second	B3Y5977_BL_CHK_M	SRR22581275	B3Y5977	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y5977_BL_CHK_M__SRR22581275.cov.gz	10580002	4830875	45.70%	213940563	50.20%	1.70%	0.70%	798290	376951	NA
B3Y5978_BL_CHK_M__SRR22581267	Saarland_Second	B3Y5978_BL_CHK_M	SRR22581267	B3Y5978	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y5978_BL_CHK_M__SRR22581267.cov.gz	22177840	10123205	45.60%	451875553	55.70%	1.80%	0.70%	1241131	605433	NA
B3Y5980_BL_CHK_M__SRR22581226	Saarland_Second	B3Y5980_BL_CHK_M	SRR22581226	B3Y5980	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y5980_BL_CHK_M__SRR22581226.cov.gz	18277226	7069448	38.70%	309886612	49.50%	1.70%	0.70%	1063077	510933	NA
B3Y5982_BL_CHK_F__SRR22581166	Saarland_Second	B3Y5982_BL_CHK_F	SRR22581166	B3Y5982	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y5982_BL_CHK_F__SRR22581166.cov.gz	23097709	10233340	44.30%	456903317	50.70%	1.70%	0.70%	1207730	626713	NA
B3Y5983_BL_CHK_F__SRR22581157	Saarland_Second	B3Y5983_BL_CHK_F	SRR22581157	B3Y5983	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y5983_BL_CHK_F__SRR22581157.cov.gz	100893609	43835843	43.40%	1948299620	52.00%	1.70%	0.70%	1954039	1459228	NA
B3Y5984_BL_CHK_M__SRR22581148	Saarland_Second	B3Y5984_BL_CHK_M	SRR22581148	B3Y5984	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y5984_BL_CHK_M__SRR22581148.cov.gz	9864903	4530001	45.90%	204433704	54.90%	1.60%	0.70%	837099	384101	NA
B3Y6090_BL_ADL_F__SRR22581239	Saarland_Second	B3Y6090_BL_ADL_F	SRR22581239	B3Y6090	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y6090_BL_ADL_F__SRR22581239.cov.gz	39098827	16948093	43.30%	773316106	53.40%	1.50%	0.70%	1672477	981130	NA
B3Y6099_BL_ADL_M__SRR22581246	Saarland_Second	B3Y6099_BL_ADL_M	SRR22581246	B3Y6099	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y6099_BL_ADL_M__SRR22581246.cov.gz	39984465	18214615	45.60%	829825619	51.80%	1.50%	0.70%	1565411	1002768	NA
B3Y6645_BL_CHK_F__SRR22581218	Saarland_Second	B3Y6645_BL_CHK_F	SRR22581218	B3Y6645	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y6645_BL_CHK_F__SRR22581218.cov.gz	7720890	3265792	42.30%	142670683	50.60%	1.90%	0.70%	759360	276353	NA
B3Y6646_BL_CHK_F__SRR22581229	Saarland_Second	B3Y6646_BL_CHK_F	SRR22581229	B3Y6646	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y6646_BL_CHK_F__SRR22581229.cov.gz	19028896	8368846	44.00%	365468887	55.10%	1.70%	0.70%	981247	514526	NA
B3Y6648_BL_CHK_F__SRR22581220	Saarland_Second	B3Y6648_BL_CHK_F	SRR22581220	B3Y6648	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y6648_BL_CHK_F__SRR22581220.cov.gz	33861645	14095005	41.60%	618232381	52.00%	1.60%	0.70%	1339756	744335	NA
B3Y6649_BL_CHK_F__SRR22581283	Saarland_Second	B3Y6649_BL_CHK_F	SRR22581283	B3Y6649	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y6649_BL_CHK_F__SRR22581283.cov.gz	10272025	4474510	43.60%	197526315	53.70%	1.80%	0.70%	947348	346606	NA
B3Y6650_BL_ADL_F__SRR22581216	Saarland_Second	B3Y6650_BL_ADL_F	SRR22581216	B3Y6650	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y6650_BL_ADL_F__SRR22581216.cov.gz	11649716	4898922	42.10%	220967219	52.90%	1.60%	0.70%	946125	420015	NA
B3Y6650_BL_CHK_F__SRR22581274	Saarland_Second	B3Y6650_BL_CHK_F	SRR22581274	B3Y6650	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y6650_BL_CHK_F__SRR22581274.cov.gz	48495292	21715787	44.80%	961664693	52.30%	1.60%	0.70%	1502222	981775	NA
B3Y6742_BL_ADL_F__SRR22581260	Saarland_Second	B3Y6742_BL_ADL_F	SRR22581260	B3Y6742	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y6742_BL_ADL_F__SRR22581260.cov.gz	17829022	8209633	46.00%	372534184	54.10%	1.60%	0.70%	1013488	575262	NA
B3Y6742_BL_CHK_F__SRR22581165	Saarland_Second	B3Y6742_BL_CHK_F	SRR22581165	B3Y6742	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y6742_BL_CHK_F__SRR22581165.cov.gz	51159973	22199281	43.40%	981717217	51.20%	1.70%	0.70%	1690170	1011429	NA
B3Y6823_BL_CHK_M__SRR22581281	Saarland_Second	B3Y6823_BL_CHK_M	SRR22581281	B3Y6823	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y6823_BL_CHK_M__SRR22581281.cov.gz	12260216	5541912	45.20%	246435215	52.00%	1.70%	0.70%	852452	423639	NA
B3Y6857_BL_ADL_M__SRR22581161	Saarland_Second	B3Y6857_BL_ADL_M	SRR22581161	B3Y6857	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y6857_BL_ADL_M__SRR22581161.cov.gz	18527191	8678470	46.80%	386920993	50.70%	1.70%	0.70%	980599	524126	NA
B3Y6859_BL_ADL_M__SRR22581197	Saarland_Second	B3Y6859_BL_ADL_M	SRR22581197	B3Y6859	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y6859_BL_ADL_M__SRR22581197.cov.gz	19972521	9138082	45.80%	415278736	52.20%	1.60%	0.70%	1064580	597004	NA
B3Y6935_BL_CHK_F__SRR22581156	Saarland_Second	B3Y6935_BL_CHK_F	SRR22581156	B3Y6935	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B3Y6935_BL_CHK_F__SRR22581156.cov.gz	30431466	13052807	42.90%	574153726	51.00%	1.70%	0.70%	1341662	735690	NA
B4E9273_BL_ADL_M__SRR22581266	Saarland_Second	B4E9273_BL_ADL_M	SRR22581266	B4E9273	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4E9273_BL_ADL_M__SRR22581266.cov.gz	75782272	33508076	44.20%	1533316533	50.90%	1.60%	0.70%	2068274	1527249	NA
B4E9350_BL_ADL_F__SRR22581153	Saarland_Second	B4E9350_BL_ADL_F	SRR22581153	B4E9350	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4E9350_BL_ADL_F__SRR22581153.cov.gz	27713781	12934417	46.70%	585506271	52.80%	1.60%	0.70%	1188142	757418	F3
B4E9421_BL_ADL_F__SRR22581170	Saarland_Second	B4E9421_BL_ADL_F	SRR22581170	B4E9421	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4E9421_BL_ADL_F__SRR22581170.cov.gz	18929795	8460543	44.70%	377899349	48.80%	1.70%	0.70%	1135099	542893	NA
B4E9449_BL_CHK_M__SRR22581123	Saarland_Second	B4E9449_BL_CHK_M	SRR22581123	B4E9449	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4E9449_BL_CHK_M__SRR22581123.cov.gz	23280465	10717183	46.00%	481339305	56.20%	1.60%	0.70%	1442821	671007	NA
B4E9449_BL_CHK_M__SRR22581258	Saarland_Second	B4E9449_BL_CHK_M	SRR22581258	B4E9449	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4E9449_BL_CHK_M__SRR22581258.cov.gz	19819972	8858205	44.70%	386173390	51.90%	1.70%	0.70%	1045352	557491	NA
B4E9451_BL_CHK_F__SRR22581144	Saarland_Second	B4E9451_BL_CHK_F	SRR22581144	B4E9451	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4E9451_BL_CHK_F__SRR22581144.cov.gz	10836452	4908357	45.30%	223603480	51.90%	1.60%	0.70%	1013367	404673	NA
B4E9453_BL_CHK_M__SRR22581288	Saarland_Second	B4E9453_BL_CHK_M	SRR22581288	B4E9453	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4E9453_BL_CHK_M__SRR22581288.cov.gz	20054181	8792945	43.80%	386685372	53.70%	1.70%	0.70%	1192632	600583	NA
B4E9454_BL_CHK_F__SRR22581228	Saarland_Second	B4E9454_BL_CHK_F	SRR22581228	B4E9454	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4E9454_BL_CHK_F__SRR22581228.cov.gz	20235668	8935414	44.20%	387309322	54.10%	1.80%	0.70%	909045	509384	NA
B4E9457_BL_CHK_F__SRR22581219	Saarland_Second	B4E9457_BL_CHK_F	SRR22581219	B4E9457	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4E9457_BL_CHK_F__SRR22581219.cov.gz	18002238	8018413	44.50%	348384623	55.90%	1.80%	0.70%	901668	450474	NA
B4H0051_BL_ADL_F__SRR22581224	Saarland_Second	B4H0051_BL_ADL_F	SRR22581224	B4H0051	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0051_BL_ADL_F__SRR22581224.cov.gz	36740130	15889714	43.20%	704825692	46.50%	1.60%	0.70%	1453430	848070	F2
B4H0183_BL_ADL_M__SRR22581188	Saarland_Second	B4H0183_BL_ADL_M	SRR22581188	B4H0183	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0183_BL_ADL_M__SRR22581188.cov.gz	34138220	16167333	47.40%	740349004	53.10%	1.50%	0.70%	1422780	912346	F2
B4H0271_BL_ADL_M__SRR22581294	Saarland_Second	B4H0271_BL_ADL_M	SRR22581294	B4H0271	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0271_BL_ADL_M__SRR22581294.cov.gz	44053458	20399451	46.30%	934356334	49.20%	1.60%	0.70%	1775372	1128399	F2
B4H0453_BL_CHK_M__SRR22581202	Saarland_Second	B4H0453_BL_CHK_M	SRR22581202	B4H0453	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0453_BL_CHK_M__SRR22581202.cov.gz	16256708	6203694	38.20%	273840448	48.30%	1.50%	0.70%	1059178	472756	NA
B4H0543_BL_CHK_M__SRR22581256	Saarland_Second	B4H0543_BL_CHK_M	SRR22581256	B4H0543	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0543_BL_CHK_M__SRR22581256.cov.gz	9733943	4196015	43.10%	185737619	48.20%	1.60%	0.70%	820244	357042	NA
B4H0546_BL_CHK_M__SRR22581248	Saarland_Second	B4H0546_BL_CHK_M	SRR22581248	B4H0546	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0546_BL_CHK_M__SRR22581248.cov.gz	25225061	11299661	44.80%	507971891	52.80%	1.60%	0.70%	1283135	693848	NA
B4H0548_BL_CHK_M__SRR22581127	Saarland_Second	B4H0548_BL_CHK_M	SRR22581127	B4H0548	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0548_BL_CHK_M__SRR22581127.cov.gz	15069702	6253318	41.50%	280745213	49.40%	1.60%	0.70%	1173026	495270	NA
B4H0631_BL_CHK_F__SRR22581146	Saarland_Second	B4H0631_BL_CHK_F	SRR22581146	B4H0631	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0631_BL_CHK_F__SRR22581146.cov.gz	14457355	6321063	43.70%	273431554	51.00%	1.70%	0.70%	897173	436473	NA
B4H0632_BL_CHK_F__SRR22581137	Saarland_Second	B4H0632_BL_CHK_F	SRR22581137	B4H0632	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0632_BL_CHK_F__SRR22581137.cov.gz	13019839	5587121	42.90%	243795001	50.70%	1.60%	0.70%	1053590	416875	NA
B4H0633_BL_CHK_F__SRR22581208	Saarland_Second	B4H0633_BL_CHK_F	SRR22581208	B4H0633	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0633_BL_CHK_F__SRR22581208.cov.gz	27511386	11683911	42.50%	500550091	51.00%	1.70%	0.70%	1117308	648278	NA
B4H0634_BL_CHK_F__SRR22581303	Saarland_Second	B4H0634_BL_CHK_F	SRR22581303	B4H0634	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0634_BL_CHK_F__SRR22581303.cov.gz	27378179	11668325	42.60%	516193069	49.10%	1.60%	0.70%	1472998	709564	NA
B4H0635_BL_CHK_F__SRR22581181	Saarland_Second	B4H0635_BL_CHK_F	SRR22581181	B4H0635	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0635_BL_CHK_F__SRR22581181.cov.gz	13964725	5464014	39.10%	242446859	48.70%	1.60%	0.70%	1140758	464933	NA
B4H0637_BL_CHK_M__SRR22581163	Saarland_Second	B4H0637_BL_CHK_M	SRR22581163	B4H0637	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0637_BL_CHK_M__SRR22581163.cov.gz	7984907	3462409	43.40%	153036069	49.40%	1.60%	0.70%	744456	289967	NA
B4H0825_BL_ADL_M__SRR22581135	Saarland_Second	B4H0825_BL_ADL_M	SRR22581135	B4H0825	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0825_BL_ADL_M__SRR22581135.cov.gz	5716172	2589599	45.30%	114166704	51.50%	1.70%	0.70%	595220	219455	NA
B4H0827_BL_CHK_M__SRR22581272	Saarland_Second	B4H0827_BL_CHK_M	SRR22581272	B4H0827	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0827_BL_CHK_M__SRR22581272.cov.gz	32585048	14997264	46.00%	656256644	50.60%	1.80%	0.70%	1372640	762184	NA
B4H0828_BL_CHK_M__SRR22581120	Saarland_Second	B4H0828_BL_CHK_M	SRR22581120	B4H0828	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0828_BL_CHK_M__SRR22581120.cov.gz	72966774	33110571	45.40%	1514607713	53.80%	1.50%	0.70%	1977319	1402768	NA
B4H0830_BL_CHK_M__SRR22581155	Saarland_Second	B4H0830_BL_CHK_M	SRR22581155	B4H0830	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0830_BL_CHK_M__SRR22581155.cov.gz	1192067	478277	40.10%	20894258	50.70%	1.90%	0.70%	587209	53767	NA
B4H0832_BL_ADL_F__SRR22581121	Saarland_Second	B4H0832_BL_ADL_F	SRR22581121	B4H0832	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0832_BL_ADL_F__SRR22581121.cov.gz	1465172	645493	44.10%	29771456	44.70%	1.50%	0.70%	658246	73157	NA
B4H0832_BL_CHK_F__SRR22581233	Saarland_Second	B4H0832_BL_CHK_F	SRR22581233	B4H0832	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0832_BL_CHK_F__SRR22581233.cov.gz	31933007	14440570	45.20%	654359790	52.60%	1.60%	0.70%	1460006	830857	NA
B4H1194_BL_CHK_F__SRR22581129	Saarland_Second	B4H1194_BL_CHK_F	SRR22581129	B4H1194	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H1194_BL_CHK_F__SRR22581129.cov.gz	27852326	12606546	45.30%	561218787	51.60%	1.60%	0.70%	1301587	687083	NA
B4H1195_BL_CHK_M__SRR22581277	Saarland_Second	B4H1195_BL_CHK_M	SRR22581277	B4H1195	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H1195_BL_CHK_M__SRR22581277.cov.gz	21480307	9177361	42.70%	411458795	49.20%	1.50%	0.70%	1372507	683569	NA
B4H1197_BL_CHK_F__SRR22581273	Saarland_Second	B4H1197_BL_CHK_F	SRR22581273	B4H1197	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H1197_BL_CHK_F__SRR22581273.cov.gz	6521054	2789661	42.80%	121728235	52.40%	1.80%	0.70%	688811	237888	NA
B4H1335_BL_CHK_M__SRR22581147	Saarland_Second	B4H1335_BL_CHK_M	SRR22581147	B4H1335	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H1335_BL_CHK_M__SRR22581147.cov.gz	16756354	7631574	45.50%	335034873	51.10%	1.60%	0.70%	1070529	522138	NA
B4H1338_BL_ADL_F__SRR22581251	Saarland_Second	B4H1338_BL_ADL_F	SRR22581251	B4H1338	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H1338_BL_ADL_F__SRR22581251.cov.gz	5430970	2368090	43.60%	104715814	47.70%	1.60%	0.70%	622326	213401	NA
B4H1338_BL_CHK_F__SRR22581138	Saarland_Second	B4H1338_BL_CHK_F	SRR22581138	B4H1338	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H1338_BL_CHK_F__SRR22581138.cov.gz	22402727	9741364	43.50%	432825645	51.20%	1.50%	0.70%	1434461	660999	NA
B4H1339_BL_CHK_M__SRR22581209	Saarland_Second	B4H1339_BL_CHK_M	SRR22581209	B4H1339	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H1339_BL_CHK_M__SRR22581209.cov.gz	1907101	775048	40.60%	33822293	51.60%	1.60%	0.70%	592085	84599	NA
B4H1340_BL_ADL_M__SRR22581130	Saarland_Second	B4H1340_BL_ADL_M	SRR22581130	B4H1340	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H1340_BL_ADL_M__SRR22581130.cov.gz	11379051	5154114	45.30%	232632360	50.90%	1.60%	0.70%	967758	421860	NA
B4H1342_BL_CHK_F__SRR22581297	Saarland_Second	B4H1342_BL_CHK_F	SRR22581297	B4H1342	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H1342_BL_CHK_F__SRR22581297.cov.gz	36277497	16028699	44.20%	699540901	53.10%	1.70%	0.70%	1314764	793372	NA
